subject,phase,trial_global,block_type_raw,condition_raw,resp_raw,acc_raw,onset_abs_raw,keypress_abs_raw,rt_raw,block_type_proc,condition_proc,acc_proc,rt_proc,_merge,diff_ms,mismatch_reason
S003,1.0,55,正式,Congruent,y,1.0,390.1049394999864,390.9391414999846,0.8342019999981858,正式,Congruent,1.0,0.8342019999981858,both,0.0,
S003,1.0,56,正式,Congruent,b,0.0,396.10685500002,397.30844100000104,1.2015859999810343,正式,Congruent,0.0,1.2015859999810343,both,0.0,
S003,1.0,57,正式,Congruent,y,1.0,402.091794500011,402.9424644000246,0.8506699000135995,正式,Congruent,1.0,0.8506699000135995,both,0.0,
S003,1.0,58,正式,Congruent,y,1.0,408.09378840000136,408.7624897999922,0.6687013999908231,正式,Congruent,1.0,0.6687013999908231,both,0.0,
S003,1.0,59,正式,Congruent,y,1.0,414.0955588000361,414.9129626000067,0.8174037999706343,正式,Congruent,1.0,0.8174037999706343,both,0.0,
S003,1.0,60,正式,Congruent,y,1.0,420.09641599998577,420.84872180002276,0.7523058000369929,正式,Congruent,1.0,0.7523058000369929,both,0.0,
S003,2.0,61,練習,Incongruent,b,1.0,526.7926676000352,527.5774698000168,0.784802199981641,練習,Incongruent,1.0,0.784802199981641,both,0.0,
S003,2.0,62,練習,Incongruent,y,1.0,532.7931659999886,534.1772277000127,1.3840617000241764,練習,Incongruent,1.0,1.3840617000241764,both,0.0,
S003,2.0,63,練習,Incongruent,b,1.0,538.7964876000187,539.8128317000228,1.016344100004062,練習,Incongruent,1.0,1.016344100004062,both,0.0,
S003,2.0,64,練習,Incongruent,y,1.0,544.7971538000274,546.1490235999809,1.3518697999534195,練習,Incongruent,1.0,1.3518697999534195,both,0.0,
S003,2.0,65,練習,Incongruent,b,1.0,550.7989217999857,551.967331700027,1.168409900041297,練習,Incongruent,1.0,1.168409900041297,both,0.0,
S003,2.0,66,練習,Incongruent,y,1.0,556.800282399985,557.7512492000242,0.9509668000391684,練習,Incongruent,1.0,0.9509668000391684,both,0.0,
S003,2.0,67,練習,Incongruent,y,1.0,562.8021297000232,563.7871216000058,0.9849918999825604,練習,Incongruent,1.0,0.9849918999825604,both,0.0,
S003,2.0,68,練習,Incongruent,y,1.0,568.8033282000106,570.0377989999834,1.2344707999727689,練習,Incongruent,1.0,1.2344707999727689,both,0.0,
S003,2.0,69,練習,Incongruent,b,1.0,574.8055648999871,575.6394161999924,0.8338513000053354,練習,Incongruent,1.0,0.8338513000053354,both,0.0,
S003,2.0,70,練習,Incongruent,y,1.0,580.8069490999915,581.8749154999969,1.067966400005389,練習,Incongruent,1.0,1.067966400005389,both,0.0,
S003,2.0,71,正式,Incongruent,b,1.0,596.8441201000242,597.9972622999921,1.1531421999679878,正式,Incongruent,1.0,1.1531421999679878,both,0.0,
S003,2.0,72,正式,Incongruent,b,1.0,602.84597080003,604.0320435999893,1.18607279995922,正式,Incongruent,1.0,1.18607279995922,both,0.0,
S003,2.0,73,正式,Incongruent,y,1.0,608.8312206999981,609.5822667999892,0.751046099991072,正式,Incongruent,1.0,0.751046099991072,both,0.0,
S003,2.0,74,正式,Incongruent,b,1.0,614.8326013000333,616.1676984999795,1.3350971999461765,正式,Incongruent,1.0,1.3350971999461765,both,0.0,
S003,2.0,75,正式,Incongruent,,0.0,620.8338743000058,,,正式,Incongruent,0.0,,both,,
S003,2.0,76,正式,Incongruent,y,1.0,626.8359026000253,627.9365808999864,1.100678299961146,正式,Incongruent,1.0,1.100678299961146,both,0.0,
S003,2.0,77,正式,Incongruent,b,1.0,632.837587099988,633.6878657999914,0.8502787000034004,正式,Incongruent,1.0,0.8502787000034004,both,0.0,
S003,2.0,78,正式,Incongruent,y,1.0,638.840030100022,639.8081920000259,0.9681619000039065,正式,Incongruent,1.0,0.9681619000039065,both,0.0,
S003,2.0,79,正式,Incongruent,b,1.0,644.8402155999793,645.892437100003,1.0522215000237338,正式,Incongruent,1.0,1.0522215000237338,both,0.0,
S003,2.0,80,正式,Incongruent,y,1.0,650.8429966000258,651.8278134000138,0.9848167999880388,正式,Incongruent,1.0,0.9848167999880388,both,0.0,
S003,2.0,81,正式,Incongruent,y,1.0,666.8465951000107,668.2981365000014,1.451541399990674,正式,Incongruent,1.0,1.451541399990674,both,0.0,
S003,2.0,82,正式,Incongruent,b,1.0,672.8312713000341,673.6660983000183,0.834826999984216,正式,Incongruent,1.0,0.834826999984216,both,0.0,
S003,2.0,83,正式,Incongruent,y,1.0,678.8329643000034,679.7843377999961,0.9513734999927692,正式,Incongruent,1.0,0.9513734999927692,both,0.0,
S003,2.0,84,正式,Incongruent,b,1.0,684.8350944999838,685.6040190000203,0.768924500036519,正式,Incongruent,1.0,0.768924500036519,both,0.0,
S003,2.0,85,正式,Incongruent,b,1.0,690.8364282000111,692.0386621000362,1.2022339000250213,正式,Incongruent,1.0,1.2022339000250213,both,0.0,
S003,2.0,86,正式,Incongruent,b,1.0,696.8378341000061,697.6235671000322,0.7857330000260845,正式,Incongruent,1.0,0.7857330000260845,both,0.0,
S003,2.0,87,正式,Incongruent,b,1.0,702.8396018000203,703.9235739000142,1.0839720999938436,正式,Incongruent,1.0,1.0839720999938436,both,0.0,
S003,2.0,88,正式,Incongruent,y,1.0,708.841691699985,709.6761457999819,0.8344540999969468,正式,Incongruent,1.0,0.8344540999969468,both,0.0,
S003,2.0,89,正式,Incongruent,y,1.0,714.8429027000093,715.8274300000048,0.984527299995534,正式,Incongruent,1.0,0.984527299995534,both,0.0,
S003,2.0,90,正式,Incongruent,b,1.0,720.8440736000193,722.3298326000222,1.4857590000028722,正式,Incongruent,1.0,1.4857590000028722,both,0.0,
S003,2.0,91,正式,Incongruent,y,1.0,736.832273499982,737.7181206999812,0.8858471999992616,正式,Incongruent,1.0,0.8858471999992616,both,0.0,
S003,2.0,92,正式,Incongruent,y,1.0,742.8341201000148,743.8194398999913,0.9853197999764234,正式,Incongruent,1.0,0.9853197999764234,both,0.0,
S003,2.0,93,正式,Incongruent,b,1.0,748.8352157000336,749.8528639000142,1.0176481999806128,正式,Incongruent,1.0,1.0176481999806128,both,0.0,
S003,2.0,94,正式,Incongruent,b,1.0,754.8368861000054,755.6054203999811,0.7685342999757268,正式,Incongruent,1.0,0.7685342999757268,both,0.0,
S003,2.0,95,正式,Incongruent,b,1.0,760.8387497999938,762.2403878000332,1.4016380000393838,正式,Incongruent,1.0,1.4016380000393838,both,0.0,
S003,2.0,96,正式,Incongruent,y,0.0,766.8399069000152,768.1580358000356,1.3181289000203833,正式,Incongruent,0.0,1.3181289000203833,both,0.0,
S003,2.0,97,正式,Incongruent,y,1.0,772.8421708000242,773.7264175000018,0.8842466999776661,正式,Incongruent,1.0,0.8842466999776661,both,0.0,
S003,2.0,98,正式,Incongruent,y,1.0,778.8440685999813,779.8120487999986,0.9679802000173368,正式,Incongruent,1.0,0.9679802000173368,both,0.0,
S003,2.0,99,正式,Incongruent,y,1.0,784.8448468000279,785.8798806000268,1.035033799998928,正式,Incongruent,1.0,1.035033799998928,both,0.0,
S003,2.0,100,正式,Incongruent,y,1.0,790.8466599999811,791.6826516999863,0.8359917000052519,正式,Incongruent,1.0,0.8359917000052519,both,0.0,
S003,2.0,101,正式,Incongruent,b,1.0,806.8340637999936,807.5523075999808,0.7182437999872491,正式,Incongruent,1.0,0.7182437999872491,both,0.0,
S003,2.0,102,正式,Incongruent,b,1.0,812.8364538000314,813.7207352999831,0.8842814999516122,正式,Incongruent,1.0,0.8842814999516122,both,0.0,
S003,2.0,103,正式,Incongruent,b,1.0,818.837724699988,819.5227422000025,0.68501750001451,正式,Incongruent,1.0,0.68501750001451,both,0.0,
S003,2.0,104,正式,Incongruent,y,1.0,824.8395881000324,825.6075973000261,0.7680091999936849,正式,Incongruent,1.0,0.7680091999936849,both,0.0,
S003,2.0,105,正式,Incongruent,y,1.0,830.8408644000301,831.6584639000357,0.8175995000055991,正式,Incongruent,1.0,0.8175995000055991,both,0.0,
S003,2.0,106,正式,Incongruent,y,1.0,836.8427365000243,837.6770474999794,0.8343109999550506,正式,Incongruent,1.0,0.8343109999550506,both,0.0,
S003,2.0,107,正式,Incongruent,y,1.0,842.8439368000254,843.5948861000361,0.7509493000106886,正式,Incongruent,1.0,0.7509493000106886,both,0.0,
S003,2.0,108,正式,Incongruent,y,1.0,848.8458235000144,849.8798926000018,1.0340690999873914,正式,Incongruent,1.0,1.0340690999873914,both,0.0,
S003,2.0,109,正式,Incongruent,y,1.0,854.8306481000036,855.9151378999813,1.084489799977746,正式,Incongruent,1.0,1.084489799977746,both,0.0,
S003,2.0,110,正式,Incongruent,y,1.0,860.8325087000267,861.6326757000061,0.8001669999794103,正式,Incongruent,1.0,0.8001669999794103,both,0.0,
S003,2.0,111,正式,Incongruent,b,1.0,876.8366363000241,877.7549784000148,0.9183420999906956,正式,Incongruent,1.0,0.9183420999906956,both,0.0,
S003,2.0,112,正式,Incongruent,b,1.0,882.8379677000339,883.4397771999938,0.601809499959927,正式,Incongruent,1.0,0.601809499959927,both,0.0,
S003,2.0,113,正式,Incongruent,y,1.0,888.8401667000144,889.6419570000144,0.8017902999999933,正式,Incongruent,1.0,0.8017902999999933,both,0.0,
S003,2.0,114,正式,Incongruent,y,1.0,894.8412987000193,895.7085627000197,0.8672640000004321,正式,Incongruent,1.0,0.8672640000004321,both,0.0,
S003,2.0,115,正式,Incongruent,y,1.0,900.8429274000227,901.6260055000312,0.7830781000084244,正式,Incongruent,1.0,0.7830781000084244,both,0.0,
S003,2.0,116,正式,Incongruent,b,1.0,906.8442005999968,907.8782355000149,1.034034900018014,正式,Incongruent,1.0,1.034034900018014,both,0.0,
S003,2.0,117,正式,Incongruent,y,1.0,912.8460355999996,913.597384600027,0.7513490000274032,正式,Incongruent,1.0,0.7513490000274032,both,0.0,
S003,2.0,118,正式,Incongruent,b,1.0,918.8315242999817,919.6999132999919,0.868389000010211,正式,Incongruent,1.0,0.868389000010211,both,0.0,
S003,2.0,119,正式,Incongruent,b,1.0,924.833532300021,925.5680545000359,0.7345222000149079,正式,Incongruent,1.0,0.7345222000149079,both,0.0,
S003,2.0,120,正式,Incongruent,y,1.0,930.834758699988,931.5193579000188,0.6845992000307888,正式,Incongruent,1.0,0.6845992000307888,both,0.0,
S004,1.0,1,練習,Congruent,b,1.0,16.05420219991356,16.864785999991,0.8105838000774384,練習,Congruent,1.0,0.8105838000774384,both,0.0,
S004,1.0,2,練習,Congruent,b,1.0,22.05579889996443,22.841474100016057,0.785675200051628,練習,Congruent,1.0,0.785675200051628,both,0.0,
S004,1.0,3,練習,Congruent,b,0.0,28.040893099969253,28.87542019993998,0.8345270999707282,練習,Congruent,0.0,0.8345270999707282,both,0.0,
S004,1.0,4,練習,Congruent,b,1.0,34.04201129998546,34.761343399994075,0.7193321000086144,練習,Congruent,1.0,0.7193321000086144,both,0.0,
S004,1.0,5,練習,Congruent,b,1.0,40.0443250000244,40.794369200011715,0.7500441999873146,練習,Congruent,1.0,0.7500441999873146,both,0.0,
S004,1.0,6,練習,Congruent,y,1.0,46.04445940000005,46.832060399930924,0.7876009999308735,練習,Congruent,1.0,0.7876009999308735,both,0.0,
S004,1.0,7,練習,Congruent,b,1.0,52.04734739998821,52.86675509996712,0.8194076999789104,練習,Congruent,1.0,0.8194076999789104,both,0.0,
S004,1.0,8,練習,Congruent,y,1.0,58.04819789994508,58.76578559994232,0.7175876999972388,練習,Congruent,1.0,0.7175876999972388,both,0.0,
S004,1.0,9,練習,Congruent,y,1.0,64.05058729997836,64.70262779993936,0.6520404999610037,練習,Congruent,1.0,0.6520404999610037,both,0.0,
S004,1.0,10,練習,Congruent,y,1.0,70.0521402999293,70.85359049995895,0.8014502000296488,練習,Congruent,1.0,0.8014502000296488,both,0.0,
S004,1.0,11,正式,Congruent,b,1.0,86.10616570001002,86.82403030002024,0.7178646000102162,正式,Congruent,1.0,0.7178646000102162,both,0.0,
S004,1.0,12,正式,Congruent,y,1.0,92.09113929991145,92.95930709992535,0.8681678000139073,正式,Congruent,1.0,0.8681678000139073,both,0.0,
S004,1.0,13,正式,Congruent,b,1.0,98.09323679993396,98.9270994999679,0.8338627000339329,正式,Congruent,1.0,0.8338627000339329,both,0.0,
S004,1.0,14,正式,Congruent,y,1.0,104.09472289995756,104.74677249998786,0.6520496000302956,正式,Congruent,1.0,0.6520496000302956,both,0.0,
S004,1.0,15,正式,Congruent,y,1.0,110.09633869992103,111.0141923999181,0.9178536999970676,正式,Congruent,1.0,0.9178536999970676,both,0.0,
S004,1.0,16,正式,Congruent,b,1.0,116.0981071999995,116.91542480001226,0.8173176000127569,正式,Congruent,1.0,0.8173176000127569,both,0.0,
S004,1.0,17,正式,Congruent,y,1.0,122.09921859996392,122.81786959990858,0.7186509999446571,正式,Congruent,1.0,0.7186509999446571,both,0.0,
S004,1.0,18,正式,Congruent,b,1.0,128.10096700000577,128.8668658999959,0.7658988999901339,正式,Congruent,1.0,0.7658988999901339,both,0.0,
S004,1.0,19,正式,Congruent,b,1.0,134.10293149994686,134.75425250001717,0.6513210000703111,正式,Congruent,1.0,0.6513210000703111,both,0.0,
S004,1.0,20,正式,Congruent,y,1.0,140.10444199992344,141.03957929997705,0.9351373000536114,正式,Congruent,1.0,0.9351373000536114,both,0.0,
S004,1.0,21,正式,Congruent,b,1.0,156.0918149999343,156.91038719995413,0.8185722000198439,正式,Congruent,1.0,0.8185722000198439,both,0.0,
S004,1.0,22,正式,Congruent,y,1.0,162.09363509994,162.79518349992577,0.7015483999857679,正式,Congruent,1.0,0.7015483999857679,both,0.0,
S004,1.0,23,正式,Congruent,b,1.0,168.09542129992042,168.8297417999711,0.7343205000506714,正式,Congruent,1.0,0.7343205000506714,both,0.0,
S004,1.0,24,正式,Congruent,y,1.0,174.09723850002047,174.84750839998014,0.750269899959676,正式,Congruent,1.0,0.750269899959676,both,0.0,
S004,1.0,25,正式,Congruent,b,1.0,180.09825929999352,180.60032999992836,0.5020706999348477,正式,Congruent,1.0,0.5020706999348477,both,0.0,
S004,1.0,26,正式,Congruent,b,0.0,186.0999671999598,187.06795870000497,0.9679915000451728,正式,Congruent,0.0,0.9679915000451728,both,0.0,
S004,1.0,27,正式,Congruent,b,1.0,192.10146349994463,192.7689044999424,0.6674409999977797,正式,Congruent,1.0,0.6674409999977797,both,0.0,
S004,1.0,28,正式,Congruent,y,1.0,198.1036213999614,198.8047764999792,0.701155100017786,正式,Congruent,1.0,0.701155100017786,both,0.0,
S004,1.0,29,正式,Congruent,b,1.0,204.1050209000241,204.77329739998095,0.6682764999568462,正式,Congruent,1.0,0.6682764999568462,both,0.0,
S004,1.0,30,正式,Congruent,y,1.0,210.1062914999202,210.80897110002115,0.7026796001009643,正式,Congruent,1.0,0.7026796001009643,both,0.0,
S004,1.0,31,正式,Congruent,b,1.0,226.094651499996,227.06148149992808,0.966829999932088,正式,Congruent,1.0,0.966829999932088,both,0.0,
S004,1.0,32,正式,Congruent,b,1.0,232.09559639997315,232.74717549991328,0.6515790999401361,正式,Congruent,1.0,0.6515790999401361,both,0.0,
S004,1.0,33,正式,Congruent,y,1.0,238.09757619991436,238.59857159992683,0.5009954000124708,正式,Congruent,1.0,0.5009954000124708,both,0.0,
S004,1.0,34,正式,Congruent,y,1.0,244.0991788000101,244.7518549999222,0.6526761999120936,正式,Congruent,1.0,0.6526761999120936,both,0.0,
S004,1.0,35,正式,Congruent,y,1.0,250.10065029992256,250.66961999994237,0.5689697000198066,正式,Congruent,1.0,0.5689697000198066,both,0.0,
S004,1.0,36,正式,Congruent,b,1.0,256.1025815999601,256.8373623000225,0.7347807000624016,正式,Congruent,1.0,0.7347807000624016,both,0.0,
S004,1.0,37,正式,Congruent,b,1.0,262.1031628999626,262.8052233000053,0.7020604000426829,正式,Congruent,1.0,0.7020604000426829,both,0.0,
S004,1.0,38,正式,Congruent,y,1.0,268.1049535999773,268.9898594999686,0.8849058999912813,正式,Congruent,1.0,0.8849058999912813,both,0.0,
S004,1.0,39,正式,Congruent,y,1.0,274.1066963999765,274.95840240002144,0.8517060000449419,正式,Congruent,1.0,0.8517060000449419,both,0.0,
S004,1.0,40,正式,Congruent,b,1.0,280.0917262999574,280.8265004999703,0.7347742000129074,正式,Congruent,1.0,0.7347742000129074,both,0.0,
S004,1.0,41,正式,Congruent,y,1.0,296.0964600999141,296.9298257000046,0.8333656000904739,正式,Congruent,1.0,0.8333656000904739,both,0.0,
S004,1.0,42,正式,Congruent,b,1.0,302.0978543999372,302.7501845000079,0.6523301000706851,正式,Congruent,1.0,0.6523301000706851,both,0.0,
S004,1.0,43,正式,Congruent,y,1.0,308.0997769999085,308.8008574999403,0.7010805000318214,正式,Congruent,1.0,0.7010805000318214,both,0.0,
S004,1.0,44,正式,Congruent,b,1.0,314.10081590001937,314.80242269998416,0.701606799964793,正式,Congruent,1.0,0.701606799964793,both,0.0,
S004,1.0,45,正式,Congruent,b,1.0,320.10293049993925,320.80456029996276,0.701629800023511,正式,Congruent,1.0,0.701629800023511,both,0.0,
S004,1.0,46,正式,Congruent,y,1.0,326.1041403999552,326.9894075000193,0.8852671000640839,正式,Congruent,1.0,0.8852671000640839,both,0.0,
S004,1.0,47,正式,Congruent,b,1.0,332.10632989997976,332.8083248999901,0.7019950000103563,正式,Congruent,1.0,0.7019950000103563,both,0.0,
S004,1.0,48,正式,Congruent,y,1.0,338.09024799999315,338.7575030999724,0.6672550999792293,正式,Congruent,1.0,0.6672550999792293,both,0.0,
S004,1.0,49,正式,Congruent,b,1.0,344.0924812000012,344.7780790999532,0.6855978999519721,正式,Congruent,1.0,0.6855978999519721,both,0.0,
S004,1.0,50,正式,Congruent,y,1.0,350.0947023999179,350.69561639998574,0.6009140000678599,正式,Congruent,1.0,0.6009140000678599,both,0.0,
S004,1.0,51,正式,Congruent,y,1.0,366.0987406999338,366.8340247999876,0.7352841000538319,正式,Congruent,1.0,0.7352841000538319,both,0.0,
S004,1.0,52,正式,Congruent,b,1.0,372.10039599996526,372.8689626000123,0.7685666000470519,正式,Congruent,1.0,0.7685666000470519,both,0.0,
S004,1.0,53,正式,Congruent,b,1.0,378.1020348999882,378.86927059991285,0.7672356999246404,正式,Congruent,1.0,0.7672356999246404,both,0.0,
S004,1.0,54,正式,Congruent,b,1.0,384.10262469993904,384.7379495999776,0.6353249000385404,正式,Congruent,1.0,0.6353249000385404,both,0.0,
S004,1.0,55,正式,Congruent,y,1.0,390.1047334999312,390.7395930999192,0.6348595999879763,正式,Congruent,1.0,0.6348595999879763,both,0.0,
S004,1.0,56,正式,Congruent,b,1.0,396.1066722999094,397.0748616999481,0.968189400038682,正式,Congruent,1.0,0.968189400038682,both,0.0,
S004,1.0,57,正式,Congruent,b,1.0,402.0918995999964,402.7265751999803,0.6346755999838933,正式,Congruent,1.0,0.6346755999838933,both,0.0,
S004,1.0,58,正式,Congruent,b,0.0,408.0922256999184,408.7270513999975,0.6348257000790909,正式,Congruent,0.0,0.6348257000790909,both,0.0,
S004,1.0,59,正式,Congruent,y,1.0,414.0947858999716,414.76161149994005,0.6668255999684334,正式,Congruent,1.0,0.6668255999684334,both,0.0,
S004,1.0,60,正式,Congruent,y,1.0,420.0968197999755,420.86365129996557,0.7668314999900758,正式,Congruent,1.0,0.7668314999900758,both,0.0,
S004,2.0,61,練習,Incongruent,b,1.0,553.8824165000115,554.9857022999786,1.103285799967125,練習,Incongruent,1.0,1.103285799967125,both,0.0,
S004,2.0,62,練習,Incongruent,y,1.0,559.8847628999501,560.9207616000203,1.035998700070195,練習,Incongruent,1.0,1.035998700070195,both,0.0,
S004,2.0,63,練習,Incongruent,b,0.0,565.8858620999381,567.070252400008,1.1843903000699356,練習,Incongruent,0.0,1.1843903000699356,both,0.0,
S004,2.0,64,練習,Incongruent,b,1.0,571.8876315000234,572.9395707999356,1.051939299912192,練習,Incongruent,1.0,1.051939299912192,both,0.0,
S004,2.0,65,練習,Incongruent,y,1.0,577.8893808999564,578.6243395999772,0.7349587000207976,練習,Incongruent,1.0,0.7349587000207976,both,0.0,
S004,2.0,66,練習,Incongruent,y,1.0,583.8906112000113,585.0422783999238,1.151667199912481,練習,Incongruent,1.0,1.151667199912481,both,0.0,
S004,2.0,67,練習,Incongruent,b,1.0,589.8924851999618,590.610639099963,0.718153900001198,練習,Incongruent,1.0,0.718153900001198,both,0.0,
S004,2.0,68,練習,Incongruent,y,1.0,595.8943160999333,596.6456347999629,0.7513187000295147,練習,Incongruent,1.0,0.7513187000295147,both,0.0,
S004,2.0,69,練習,Incongruent,b,1.0,601.8955855999375,602.8962483999785,1.0006628000410274,練習,Incongruent,1.0,1.0006628000410274,both,0.0,
S004,2.0,70,練習,Incongruent,b,0.0,607.8807186000049,608.6818628999172,0.8011442999122664,練習,Incongruent,0.0,0.8011442999122664,both,0.0,
S004,2.0,71,正式,Incongruent,y,0.0,623.9340063999407,624.8705005999655,0.9364942000247538,正式,Incongruent,0.0,0.9364942000247538,both,0.0,
S004,2.0,72,正式,Incongruent,b,1.0,629.9365157999564,630.9548549000174,1.0183391000609845,正式,Incongruent,1.0,1.0183391000609845,both,0.0,
S004,2.0,73,正式,Incongruent,b,1.0,635.9216320000123,636.555862499983,0.6342304999707267,正式,Incongruent,1.0,0.6342304999707267,both,0.0,
S004,2.0,74,正式,Incongruent,b,1.0,641.9230225000065,642.6411086999578,0.7180861999513581,正式,Incongruent,1.0,0.7180861999513581,both,0.0,
S004,2.0,75,正式,Incongruent,b,1.0,647.9245668000076,648.7255701000104,0.8010033000027761,正式,Incongruent,1.0,0.8010033000027761,both,0.0,
S004,2.0,76,正式,Incongruent,y,1.0,653.9262429999653,654.6297629999463,0.7035199999809265,正式,Incongruent,1.0,0.7035199999809265,both,0.0,
S004,2.0,77,正式,Incongruent,b,0.0,659.9280254999176,660.5953743999125,0.6673488999949768,正式,Incongruent,0.0,0.6673488999949768,both,0.0,
S004,2.0,78,正式,Incongruent,y,1.0,665.9296608999139,666.6475451999577,0.7178843000438064,正式,Incongruent,1.0,0.7178843000438064,both,0.0,
S004,2.0,79,正式,Incongruent,b,1.0,671.9318505999399,672.833613499999,0.9017629000591114,正式,Incongruent,1.0,0.9017629000591114,both,0.0,
S004,2.0,80,正式,Incongruent,y,1.0,677.9329959999304,678.6345073999837,0.7015114000532776,正式,Incongruent,1.0,0.7015114000532776,both,0.0,
